OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity,ProductSubcategoryKey,ProductSKU,ProductName,ModelName,ProductDescription,ProductColor,ProductSize,ProductStyle,ProductCost,ProductPrice
2024-01-17 00:00:00,2023-12-01 00:00:00,SO62272,580,15030.0,9.0,1,1.0,2,BK-R79Y-40,"Road-350-W Yellow, 40",Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",Yellow,40,W,1082.51,1700.99
2024-01-17 00:00:00,2023-11-13 00:00:00,SO62260,528,15545.0,4.0,1,2.0,37,TT-M928,Mountain Tire Tube,Mountain Tire Tube,Self-sealing tube.,,0,0,1.8663,4.99
2024-01-17 00:00:00,2023-11-13 00:00:00,SO62260,528,15545.0,4.0,1,2.0,37,TT-M928,Mountain Tire Tube,Mountain Tire Tube,Self-sealing tube.,,0,0,1.8663,4.99
2024-01-17 00:00:00,2023-09-20 00:00:00,SO62260,220,15545.0,4.0,2,1.0,31,HL-U509-B,"Sport-100 Helmet, Blue",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Blue,0,0,12.0278,33.6442
2024-01-17 00:00:00,2023-12-12 00:00:00,SO62276,528,12253.0,9.0,3,2.0,37,TT-M928,Mountain Tire Tube,Mountain Tire Tube,Self-sealing tube.,,0,0,1.8663,4.99
2024-01-17 00:00:00,2023-12-12 00:00:00,SO62276,528,12253.0,9.0,3,2.0,37,TT-M928,Mountain Tire Tube,Mountain Tire Tube,Self-sealing tube.,,0,0,1.8663,4.99
2024-01-17 00:00:00,2023-09-27 00:00:00,SO62276,535,12253.0,9.0,2,2.0,37,TI-M267,LL Mountain Tire,LL Mountain Tire,"Comparible traction, less expensive wire bead casing.",,0,0,9.3463,24.99
2024-01-17 00:00:00,2023-10-28 00:00:00,SO62276,235,12253.0,9.0,5,1.0,21,LJ-0192-X,"Long-Sleeve Logo Jersey, XL",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Multi,XL,U,31.7244,48.0673
2024-01-17 00:00:00,2023-12-10 00:00:00,SO62276,485,12253.0,9.0,4,1.0,30,FE-6654,Fender Set - Mountain,Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,,0,0,8.2205,21.98
2024-01-17 00:00:00,2023-11-16 00:00:00,SO62276,593,12253.0,9.0,1,1.0,1,BK-M18S-44,"Mountain-500 Silver, 44",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Silver,44,U,308.2179,564.99
2024-01-17 00:00:00,2023-12-04 00:00:00,SO62250,540,23792.0,1.0,1,1.0,37,TI-R982,HL Road Tire,HL Road Tire,Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.,,0,0,12.1924,32.6
2024-01-17 00:00:00,2023-11-19 00:00:00,SO62248,530,11253.0,6.0,1,2.0,37,TT-T092,Touring Tire Tube,Touring Tire Tube,General purpose tube.,,0,0,1.8663,4.99
2024-01-17 00:00:00,2023-10-16 00:00:00,SO62233,220,11949.0,4.0,1,1.0,31,HL-U509-B,"Sport-100 Helmet, Blue",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Blue,0,0,12.0278,33.6442
2024-01-17 00:00:00,2023-12-19 00:00:00,SO62239,484,11102.0,9.0,1,2.0,29,CL-9009,Bike Wash - Dissolver,Bike Wash,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",,0,0,2.9733,7.95
2024-01-17 00:00:00,2023-11-07 00:00:00,SO62273,377,20451.0,9.0,1,1.0,2,BK-R89B-52,"Road-250 Black, 52",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Black,52,U,1320.6838,2181.5625
2024-01-17 00:00:00,2023-11-19 00:00:00,SO62273,540,20451.0,9.0,2,1.0,37,TI-R982,HL Road Tire,HL Road Tire,Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.,,0,0,12.1924,32.6
2024-01-17 00:00:00,2023-11-23 00:00:00,SO62278,220,25432.0,4.0,2,1.0,31,HL-U509-B,"Sport-100 Helmet, Blue",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Blue,0,0,12.0278,33.6442
2024-01-17 00:00:00,2023-11-16 00:00:00,SO62278,579,25432.0,4.0,1,1.0,3,BK-T44U-54,"Touring-2000 Blue, 54",Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",Blue,54,U,755.1508,1214.85
2024-01-17 00:00:00,2023-12-18 00:00:00,SO62268,477,11393.0,7.0,1,2.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-01-17 00:00:00,2023-10-11 00:00:00,SO62268,479,11393.0,7.0,2,2.0,28,BC-R205,Road Bottle Cage,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,,0,0,3.3623,8.99
2024-01-17 00:00:00,2023-12-15 00:00:00,SO62283,477,14220.0,9.0,3,2.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-01-17 00:00:00,2023-12-06 00:00:00,SO62283,479,14220.0,9.0,2,2.0,28,BC-R205,Road Bottle Cage,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,,0,0,3.3623,8.99
2024-01-17 00:00:00,2023-12-11 00:00:00,SO62283,220,14220.0,9.0,4,1.0,31,HL-U509-B,"Sport-100 Helmet, Blue",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Blue,0,0,12.0278,33.6442
2024-01-17 00:00:00,2023-10-08 00:00:00,SO62283,579,14220.0,9.0,1,1.0,3,BK-T44U-54,"Touring-2000 Blue, 54",Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",Blue,54,U,755.1508,1214.85
2024-01-17 00:00:00,2023-10-15 00:00:00,SO62266,530,25494.0,7.0,1,3.0,37,TT-T092,Touring Tire Tube,Touring Tire Tube,General purpose tube.,,0,0,1.8663,4.99
2024-01-17 00:00:00,2023-11-02 00:00:00,SO62266,214,25494.0,7.0,2,1.0,31,HL-U509-R,"Sport-100 Helmet, Red",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Red,0,0,13.0863,34.99
2024-01-17 00:00:00,,SO62265,528,21118.0,10.0,1,2.0,37,TT-M928,Mountain Tire Tube,Mountain Tire Tube,Self-sealing tube.,,0,0,1.8663,4.99
2024-01-17 00:00:00,,SO62265,528,21118.0,10.0,1,2.0,37,TT-M928,Mountain Tire Tube,Mountain Tire Tube,Self-sealing tube.,,0,0,1.8663,4.99
2024-01-17 00:00:00,2023-11-16 00:00:00,SO62265,536,21118.0,10.0,2,1.0,37,TI-M602,ML Mountain Tire,ML Mountain Tire,"Great traction, high-density rubber.",,0,0,11.2163,29.99
2024-01-17 00:00:00,2023-11-21 00:00:00,SO62270,223,14631.0,6.0,3,2.0,19,CA-1098,AWC Logo Cap,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Multi,0,U,5.7052,8.6442
2024-01-17 00:00:00,2023-10-17 00:00:00,SO62270,474,14631.0,6.0,2,1.0,22,SH-W890-S,"Women's Mountain Shorts, S",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Black,S,W,26.1763,69.99
2024-01-17 00:00:00,2023-11-10 00:00:00,SO62270,588,14631.0,6.0,1,1.0,1,BK-M38S-40,"Mountain-400-W Silver, 40",Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",Silver,40,W,419.7784,769.49
2024-01-17 00:00:00,2023-09-30 00:00:00,SO62238,220,18278.0,9.0,1,1.0,31,HL-U509-B,"Sport-100 Helmet, Blue",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Blue,0,0,12.0278,33.6442
2024-01-17 00:00:00,2023-09-21 00:00:00,SO62281,538,22655.0,8.0,2,2.0,37,TI-R092,LL Road Tire,LL Road Tire,Same great treads as more expensive tire with a less expensive wire bead casing.,,0,0,8.0373,21.49
2024-01-17 00:00:00,2023-11-16 00:00:00,SO62281,529,22655.0,8.0,3,1.0,37,TT-R982,Road Tire Tube,Road Tire Tube,Conventional all-purpose tube.,,0,0,1.4923,3.99
2024-01-17 00:00:00,2023-11-20 00:00:00,SO62281,604,22655.0,8.0,1,1.0,2,BK-R19B-44,"Road-750 Black, 44",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,Black,44,U,343.6496,539.99
2024-01-17 00:00:00,2023-10-25 00:00:00,SO62256,475,11203.0,6.0,1,1.0,22,SH-W890-M,"Women's Mountain Shorts, M",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Black,M,W,26.1763,69.99
2024-01-17 00:00:00,2023-12-31 00:00:00,SO62254,477,21761.0,4.0,2,1.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-01-17 00:00:00,2023-10-03 00:00:00,SO62254,478,21761.0,4.0,1,1.0,28,BC-M005,Mountain Bottle Cage,Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,,0,0,3.7363,9.99
2024-01-17 00:00:00,2023-09-27 00:00:00,SO62254,483,21761.0,4.0,3,1.0,26,RA-H123,Hitch Rack - 4-Bike,Hitch Rack - 4-Bike,"Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.",,0,0,44.88,120.0
2024-01-17 00:00:00,2023-12-27 00:00:00,SO62261,480,19039.0,7.0,2,2.0,37,PK-7098,Patch Kit/8 Patches,Patch kit,"Includes 8 different size patches, glue and sandpaper.",,0,0,0.8565,2.29
2024-01-17 00:00:00,2023-11-14 00:00:00,SO62261,528,19039.0,7.0,1,2.0,37,TT-M928,Mountain Tire Tube,Mountain Tire Tube,Self-sealing tube.,,0,0,1.8663,4.99
2024-01-17 00:00:00,2023-11-14 00:00:00,SO62261,528,19039.0,7.0,1,2.0,37,TT-M928,Mountain Tire Tube,Mountain Tire Tube,Self-sealing tube.,,0,0,1.8663,4.99
2024-01-17 00:00:00,2023-09-22 00:00:00,SO62235,528,12012.0,9.0,1,2.0,37,TT-M928,Mountain Tire Tube,Mountain Tire Tube,Self-sealing tube.,,0,0,1.8663,4.99
2024-01-17 00:00:00,2023-09-22 00:00:00,SO62235,528,12012.0,9.0,1,2.0,37,TT-M928,Mountain Tire Tube,Mountain Tire Tube,Self-sealing tube.,,0,0,1.8663,4.99
2024-01-17 00:00:00,2023-12-26 00:00:00,SO62235,214,12012.0,9.0,2,1.0,31,HL-U509-R,"Sport-100 Helmet, Red",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Red,0,0,13.0863,34.99
2024-01-17 00:00:00,2023-10-09 00:00:00,SO62234,480,15593.0,9.0,2,2.0,37,PK-7098,Patch Kit/8 Patches,Patch kit,"Includes 8 different size patches, glue and sandpaper.",,0,0,0.8565,2.29
2024-01-17 00:00:00,2023-11-27 00:00:00,SO62234,539,15593.0,9.0,1,2.0,37,TI-R628,ML Road Tire,ML Road Tire,Higher density rubber.,,0,0,9.3463,24.99
2024-01-17 00:00:00,2023-10-27 00:00:00,SO62257,478,20435.0,4.0,1,3.0,28,BC-M005,Mountain Bottle Cage,Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,,0,0,3.7363,9.99
2024-01-17 00:00:00,2023-10-02 00:00:00,SO62257,477,20435.0,4.0,2,2.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-01-17 00:00:00,2023-11-10 00:00:00,SO62257,215,20435.0,4.0,3,1.0,31,HL-U509,"Sport-100 Helmet, Black",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Black,0,0,12.0278,33.6442
2024-01-17 00:00:00,2023-09-25 00:00:00,SO62258,477,13201.0,6.0,1,2.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-01-17 00:00:00,2023-12-22 00:00:00,SO62258,484,13201.0,6.0,2,2.0,29,CL-9009,Bike Wash - Dissolver,Bike Wash,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",,0,0,2.9733,7.95
2024-01-17 00:00:00,2023-10-14 00:00:00,SO62269,485,13162.0,4.0,2,2.0,30,FE-6654,Fender Set - Mountain,Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,,0,0,8.2205,21.98
2024-01-17 00:00:00,2023-12-19 00:00:00,SO62269,471,13162.0,4.0,1,1.0,25,VE-C304-S,"Classic Vest, S",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",Blue,S,U,23.749,63.5
2024-01-17 00:00:00,2023-12-21 00:00:00,SO62280,214,17566.0,4.0,2,1.0,31,HL-U509-R,"Sport-100 Helmet, Red",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Red,0,0,13.0863,34.99
2024-01-17 00:00:00,2023-12-14 00:00:00,SO62280,580,17566.0,4.0,1,1.0,2,BK-R79Y-40,"Road-350-W Yellow, 40",Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",Yellow,40,W,1082.51,1700.99
2024-01-17 00:00:00,2023-10-24 00:00:00,SO62264,480,21511.0,10.0,3,2.0,37,PK-7098,Patch Kit/8 Patches,Patch kit,"Includes 8 different size patches, glue and sandpaper.",,0,0,0.8565,2.29
2024-01-17 00:00:00,2023-11-24 00:00:00,SO62264,528,21511.0,10.0,1,2.0,37,TT-M928,Mountain Tire Tube,Mountain Tire Tube,Self-sealing tube.,,0,0,1.8663,4.99
2024-01-17 00:00:00,2023-11-24 00:00:00,SO62264,528,21511.0,10.0,1,2.0,37,TT-M928,Mountain Tire Tube,Mountain Tire Tube,Self-sealing tube.,,0,0,1.8663,4.99
2024-01-17 00:00:00,2023-12-19 00:00:00,SO62264,535,21511.0,10.0,2,2.0,37,TI-M267,LL Mountain Tire,LL Mountain Tire,"Comparible traction, less expensive wire bead casing.",,0,0,9.3463,24.99
2024-01-17 00:00:00,2023-10-12 00:00:00,SO62267,480,11331.0,6.0,2,2.0,37,PK-7098,Patch Kit/8 Patches,Patch kit,"Includes 8 different size patches, glue and sandpaper.",,0,0,0.8565,2.29
2024-01-17 00:00:00,2023-10-10 00:00:00,SO62267,537,11331.0,6.0,1,1.0,37,TI-M823,HL Mountain Tire,HL Mountain Tire,"Incredible traction, lightweight carbon reinforced.",,0,0,13.09,35.0
2024-01-17 00:00:00,2023-11-03 00:00:00,SO62240,220,22678.0,8.0,2,1.0,31,HL-U509-B,"Sport-100 Helmet, Blue",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Blue,0,0,12.0278,33.6442
2024-01-17 00:00:00,2023-12-08 00:00:00,SO62240,488,22678.0,8.0,3,1.0,21,SJ-0194-S,"Short-Sleeve Classic Jersey, S",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Yellow,S,U,41.5723,53.99
2024-01-17 00:00:00,2023-10-06 00:00:00,SO62240,594,22678.0,8.0,1,1.0,1,BK-M18S-48,"Mountain-500 Silver, 48",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Silver,48,U,308.2179,564.99
2024-01-17 00:00:00,2023-10-18 00:00:00,SO62282,466,14347.0,9.0,2,2.0,20,GL-H102-L,"Half-Finger Gloves, L",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",Black,L,U,9.7136,23.5481
2024-01-17 00:00:00,2023-11-28 00:00:00,SO62282,214,14347.0,9.0,3,1.0,31,HL-U509-R,"Sport-100 Helmet, Red",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Red,0,0,13.0863,34.99
2024-01-17 00:00:00,2023-09-24 00:00:00,SO62282,590,14347.0,9.0,1,1.0,1,BK-M38S-46,"Mountain-400-W Silver, 46",Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",Silver,46,W,419.7784,769.49
2024-01-17 00:00:00,2023-11-10 00:00:00,SO62241,478,24565.0,8.0,2,2.0,28,BC-M005,Mountain Bottle Cage,Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,,0,0,3.7363,9.99
2024-01-17 00:00:00,2023-12-19 00:00:00,SO62241,594,24565.0,8.0,1,1.0,1,BK-M18S-48,"Mountain-500 Silver, 48",Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",Silver,48,U,308.2179,564.99
2024-01-18 00:00:00,,SO62344,477,23314.0,9.0,3,2.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-01-18 00:00:00,2023-11-10 00:00:00,SO62344,479,23314.0,9.0,2,2.0,28,BC-R205,Road Bottle Cage,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,,0,0,3.3623,8.99
2024-01-18 00:00:00,2023-12-18 00:00:00,SO62344,223,23314.0,9.0,4,1.0,19,CA-1098,AWC Logo Cap,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Multi,0,U,5.7052,8.6442
2024-01-18 00:00:00,2023-11-09 00:00:00,SO62344,606,23314.0,9.0,1,1.0,2,BK-R19B-52,"Road-750 Black, 52",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,Black,52,U,343.6496,539.99
2024-01-18 00:00:00,2023-09-21 00:00:00,SO62308,476,27756.0,6.0,1,1.0,22,SH-W890-L,"Women's Mountain Shorts, L",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Black,L,W,26.1763,69.99
2024-01-18 00:00:00,2023-12-08 00:00:00,SO62285,480,13045.0,9.0,2,2.0,37,PK-7098,Patch Kit/8 Patches,Patch kit,"Includes 8 different size patches, glue and sandpaper.",,0,0,0.8565,2.29
2024-01-18 00:00:00,2023-11-24 00:00:00,SO62285,535,13045.0,9.0,1,1.0,37,TI-M267,LL Mountain Tire,LL Mountain Tire,"Comparible traction, less expensive wire bead casing.",,0,0,9.3463,24.99
2024-01-18 00:00:00,2023-12-23 00:00:00,SO62325,541,27326.0,7.0,1,2.0,37,TI-T723,Touring Tire,Touring Tire,High-density rubber.,,0,0,10.8423,28.99
2024-01-18 00:00:00,2023-10-17 00:00:00,SO62325,226,27326.0,7.0,3,1.0,21,LJ-0192-S,"Long-Sleeve Logo Jersey, S",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Multi,S,U,31.7244,48.0673
2024-01-18 00:00:00,2023-10-06 00:00:00,SO62325,530,,7.0,2,1.0,37,TT-T092,Touring Tire Tube,Touring Tire Tube,General purpose tube.,,0,0,1.8663,4.99
2024-01-18 00:00:00,2023-12-25 00:00:00,SO62321,529,22568.0,8.0,1,2.0,37,TT-R982,Road Tire Tube,Road Tire Tube,Conventional all-purpose tube.,,0,0,1.4923,3.99
2024-01-18 00:00:00,2024-01-02 00:00:00,SO62316,480,13379.0,1.0,2,2.0,37,PK-7098,Patch Kit/8 Patches,Patch kit,"Includes 8 different size patches, glue and sandpaper.",,0,0,0.8565,2.29
2024-01-18 00:00:00,2023-11-11 00:00:00,SO62316,485,13379.0,1.0,1,2.0,30,FE-6654,Fender Set - Mountain,Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,,0,0,8.2205,21.98
2024-01-18 00:00:00,2023-10-18 00:00:00,SO62287,480,15811.0,9.0,2,2.0,37,PK-7098,Patch Kit/8 Patches,Patch kit,"Includes 8 different size patches, glue and sandpaper.",,0,0,0.8565,2.29
2024-01-18 00:00:00,2023-12-15 00:00:00,SO62287,536,15811.0,9.0,1,2.0,37,TI-M602,ML Mountain Tire,ML Mountain Tire,"Great traction, high-density rubber.",,0,0,11.2163,29.99
2024-01-18 00:00:00,2023-12-31 00:00:00,SO62312,232,20271.0,4.0,2,1.0,21,LJ-0192-L,"Long-Sleeve Logo Jersey, L",Long-Sleeve Logo Jersey,Unisex long-sleeve AWC logo microfiber cycling jersey,Multi,L,U,31.7244,48.0673
2024-01-18 00:00:00,2023-11-11 00:00:00,SO62312,474,20271.0,4.0,1,1.0,22,SH-W890-S,"Women's Mountain Shorts, S",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",Black,S,W,26.1763,69.99
2024-01-18 00:00:00,2023-11-23 00:00:00,SO62342,215,29085.0,9.0,2,1.0,31,HL-U509,"Sport-100 Helmet, Black",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Black,0,0,12.0278,33.6442
2024-01-18 00:00:00,2023-12-26 00:00:00,SO62342,572,29085.0,9.0,1,1.0,3,BK-T18Y-62,"Touring-3000 Yellow, 62",Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",Yellow,62,U,461.4448,742.35
2024-01-18 00:00:00,2023-11-23 00:00:00,SO62292,479,16487.0,9.0,2,2.0,28,BC-R205,Road Bottle Cage,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,,0,0,3.3623,8.99
2024-01-18 00:00:00,2023-11-05 00:00:00,SO62292,215,16487.0,9.0,3,1.0,31,HL-U509,"Sport-100 Helmet, Black",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Black,0,0,12.0278,33.6442
2024-01-18 00:00:00,2023-12-07 00:00:00,SO62292,477,16487.0,9.0,1,1.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-01-18 00:00:00,2023-12-20 00:00:00,SO62337,477,22716.0,1.0,3,2.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-01-18 00:00:00,2023-12-06 00:00:00,SO62337,479,22716.0,1.0,2,1.0,28,BC-R205,Road Bottle Cage,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,,0,0,3.3623,8.99
2024-01-18 00:00:00,2023-12-21 00:00:00,SO62337,605,22716.0,1.0,1,1.0,2,BK-R19B-48,"Road-750 Black, 48",Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,Black,48,U,343.6496,539.99
2024-01-18 00:00:00,2023-12-23 00:00:00,SO62332,488,23538.0,9.0,2,1.0,21,SJ-0194-S,"Short-Sleeve Classic Jersey, S",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Yellow,S,U,41.5723,53.99
2024-01-18 00:00:00,2023-10-24 00:00:00,SO62332,582,23538.0,9.0,1,1.0,2,BK-R79Y-44,"Road-350-W Yellow, 44",Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",Yellow,44,W,1082.51,1700.99
2024-01-18 00:00:00,2023-09-20 00:00:00,SO62338,214,20480.0,1.0,2,1.0,31,HL-U509-R,"Sport-100 Helmet, Red",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Red,0,0,13.0863,34.99
2024-01-18 00:00:00,2023-11-20 00:00:00,SO62338,381,20480.0,1.0,1,1.0,2,BK-R64Y-38,"Road-550-W Yellow, 38",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Yellow,38,W,605.6492,1000.4375
2024-01-18 00:00:00,,SO62291,539,26379.0,10.0,2,3.0,37,TI-R628,ML Road Tire,ML Road Tire,Higher density rubber.,,0,0,9.3463,24.99
2024-01-18 00:00:00,,SO62291,529,26379.0,10.0,3,2.0,37,TT-R982,Road Tire Tube,Road Tire Tube,Conventional all-purpose tube.,,0,0,1.4923,3.99
2024-01-18 00:00:00,2023-11-25 00:00:00,SO62291,490,26379.0,10.0,4,1.0,21,SJ-0194-L,"Short-Sleeve Classic Jersey, L",Short-Sleeve Classic Jersey,"Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.",Yellow,L,U,41.5723,53.99
2024-01-18 00:00:00,2023-11-17 00:00:00,SO62291,580,26379.0,10.0,1,1.0,2,BK-R79Y-40,"Road-350-W Yellow, 40",Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",Yellow,40,W,1082.51,1700.99
2024-01-18 00:00:00,2023-11-02 00:00:00,SO62290,477,28956.0,9.0,2,2.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-01-18 00:00:00,2023-11-01 00:00:00,SO62290,478,28956.0,9.0,1,2.0,28,BC-M005,Mountain Bottle Cage,Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,,0,0,3.7363,9.99
2024-01-18 00:00:00,2023-12-29 00:00:00,SO62294,479,24868.0,10.0,3,3.0,28,BC-R205,Road Bottle Cage,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,,0,0,3.3623,8.99
2024-01-18 00:00:00,2023-11-17 00:00:00,SO62294,223,24868.0,10.0,5,2.0,19,CA-1098,AWC Logo Cap,Cycling Cap,Traditional style with a flip-up brim; one-size fits all.,Multi,0,U,5.7052,8.6442
2024-01-18 00:00:00,2024-01-02 00:00:00,SO62294,214,24868.0,10.0,4,1.0,31,HL-U509-R,"Sport-100 Helmet, Red",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Red,0,0,13.0863,34.99
2024-01-18 00:00:00,2023-11-03 00:00:00,SO62294,379,24868.0,10.0,1,1.0,2,BK-R89B-58,"Road-250 Black, 58",Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",Black,58,U,1320.6838,2181.5625
2024-01-18 00:00:00,2023-11-23 00:00:00,SO62294,477,24868.0,10.0,2,1.0,28,WB-H098,Water Bottle - 30 oz.,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,,0,0,1.8663,4.99
2024-01-18 00:00:00,2023-11-25 00:00:00,SO62334,462,24502.0,9.0,3,2.0,20,GL-H102-S,"Half-Finger Gloves, S",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",Black,S,U,9.7136,23.5481
2024-01-18 00:00:00,2023-12-08 00:00:00,SO62334,220,24502.0,9.0,2,1.0,31,HL-U509-B,"Sport-100 Helmet, Blue",Sport-100,"Universal fit, well-vented, lightweight , snap-on visor.",Blue,0,0,12.0278,33.6442
2024-01-18 00:00:00,2023-09-25 00:00:00,SO62334,381,24502.0,9.0,1,1.0,2,BK-R64Y-38,"Road-550-W Yellow, 38",Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",Yellow,38,W,605.6492,1000.4375
